ACTA_NUMERO|CAUSA_NUMERO|CAUSA_AÑO
228072|993990|2025
228074|993992|2025
228075|993993|2025
228076|993994|2025
228078|993995|2025
228079|993996|2025
228080|993997|2025
228081|993998|2025
228082|993999|2025
228083|994000|2025
228087|994002|2025
228088|994003|2025
228093|994005|2025
228094|994006|2025
228097|994008|2025
228098|994009|2025
228103|994011|2025
228104|994012|2025
228106|994013|2025
228108|994014|2025
228111|994015|2025
228116|994017|2025
228117|994018|2025
228119|994019|2025
228122|994020|2025
228124|994021|2025
228125|994022|2025
228126|994023|2025
228127|994024|2025
228129|994025|2025
228131|994026|2025
228132|994027|2025
228134|994028|2025
228140|994029|2025
228141|994030|2025
228142|994031|2025
228143|994032|2025
228145|994034|2025
228146|994035|2025
228147|994036|2025
226716|993247|2025
226717|993248|2025
226719|993250|2025
226721|993251|2025
226722|993252|2025
226723|993253|2025
226724|993254|2025
226725|993255|2025
226730|993257|2025
226733|993258|2025
226734|993259|2025
226735|993260|2025
226736|993261|2025
226737|993262|2025
226738|993263|2025
226739|993264|2025
226740|993265|2025
226741|993266|2025
226744|993267|2025
226748|993269|2025
226749|993270|2025
226751|993271|2025
226752|993272|2025
226753|993273|2025
226755|993274|2025
226757|993275|2025
226758|993276|2025
226762|993278|2025
226765|993279|2025
226767|993281|2025
226774|993283|2025
226775|993284|2025
226776|993285|2025
226777|993286|2025
226778|993287|2025
226779|993288|2025
226780|993289|2025
226782|993290|2025
226786|993291|2025
226787|993292|2025
226791|993296|2025
226793|993297|2025
226795|993299|2025
226798|993301|2025
226799|993302|2025
226802|993303|2025
226806|993305|2025
226807|993306|2025
226810|993307|2025
226813|993309|2025
226815|993310|2025
226816|993311|2025
226817|993312|2025
226818|993313|2025
226822|993314|2025
226829|993317|2025
226830|993318|2025
226831|993319|2025
226834|993320|2025
226835|993321|2025
226837|993322|2025
226838|993323|2025
226839|993324|2025
226840|993325|2025
226841|993326|2025
226843|993327|2025
226847|993329|2025
226849|993330|2025
226850|993331|2025
226851|993332|2025
226852|993333|2025
226854|993334|2025
226856|993335|2025
226857|993336|2025
226858|993337|2025
226859|993338|2025
226860|993339|2025
226861|993340|2025
226863|993341|2025
226868|993342|2025
226874|993345|2025
226875|993346|2025
226876|993347|2025
226877|993348|2025
226880|993349|2025
226883|993351|2025
226885|993352|2025
226887|993353|2025
226890|993354|2025
226891|993355|2025
226895|993356|2025
226898|993359|2025
226900|993360|2025
226901|993361|2025
226903|993362|2025
226904|993363|2025
226907|993365|2025
226908|993366|2025
226910|993367|2025
226912|993368|2025
226915|993370|2025
226917|993371|2025
226919|993372|2025
226923|993374|2025
226924|993375|2025
226926|993376|2025
226927|993377|2025
226929|993378|2025
226933|993379|2025
226935|993380|2025
226937|993382|2025
226938|993383|2025
226941|993384|2025
226942|993385|2025
226943|993386|2025
226944|993387|2025
226947|993389|2025
226948|993390|2025
226950|993391|2025
226951|993392|2025
226952|993393|2025
226953|993394|2025
226954|993395|2025
226958|993397|2025
226959|993398|2025
226960|993399|2025
226965|993401|2025
226967|993402|2025
226968|993403|2025
226972|993405|2025
226973|993406|2025
226974|993407|2025
226975|993408|2025
226976|993409|2025
226979|993410|2025
226981|993411|2025
226982|993412|2025
226983|993413|2025
226985|993415|2025
226986|993416|2025
226987|993417|2025
226989|993418|2025
226990|993419|2025
226991|993420|2025
226992|993421|2025
226993|993422|2025
226995|993424|2025
226996|993425|2025
226997|993426|2025
226998|993427|2025
227001|993428|2025
227002|993429|2025
227006|993430|2025
227007|993431|2025
227010|993432|2025
227016|993434|2025
227017|993435|2025
227018|993436|2025
227020|993437|2025
227026|993439|2025
227027|993440|2025
227028|993441|2025
227029|993442|2025
227030|993443|2025
227037|993444|2025
227039|993446|2025
227040|993447|2025
227042|993448|2025
227043|993449|2025
227052|993452|2025
227053|993453|2025
227055|993454|2025
227059|993457|2025
227060|993458|2025
227061|993459|2025
227063|993460|2025
227064|993461|2025
227065|993462|2025
227066|993463|2025
227067|993464|2025
227068|993465|2025
227070|993466|2025
227071|993467|2025
227072|993468|2025
227073|993469|2025
227075|993470|2025
227077|993472|2025
227082|993473|2025
227086|993475|2025
227087|993476|2025
227089|993477|2025
227091|993478|2025
227094|993479|2025
227097|993480|2025
227101|993482|2025
227102|993483|2025
227104|993484|2025
227106|993485|2025
227107|993486|2025
227108|993487|2025
227111|993488|2025
227113|993489|2025
227116|993490|2025
227118|993492|2025
227120|993493|2025
227123|993494|2025
227125|993495|2025
227126|993496|2025
227127|993497|2025
227128|993498|2025
227130|993499|2025
227132|993501|2025
227133|993502|2025
227135|993504|2025
227137|993505|2025
227140|993506|2025
227142|993508|2025
227143|993509|2025
227145|993510|2025
227148|993511|2025
227149|993512|2025
227150|993513|2025
227154|993515|2025
227155|993516|2025
227156|993517|2025
227158|993518|2025
227160|993519|2025
227163|993521|2025
227164|993522|2025
227165|993523|2025
227169|993524|2025
227172|993525|2025
227173|993526|2025
227175|993527|2025
227178|993528|2025
227183|993529|2025
227186|993530|2025
227187|993531|2025
227190|993533|2025
227192|993534|2025
227193|993535|2025
227196|993536|2025
227201|993538|2025
227202|993539|2025
227203|993540|2025
227204|993541|2025
227210|993542|2025
227211|993543|2025
227213|993544|2025
227214|993545|2025
227218|993546|2025
227222|993547|2025
227227|993548|2025
227231|993549|2025
227233|993550|2025
227234|993551|2025
227236|993552|2025
227238|993553|2025
227240|993554|2025
227241|993555|2025
227243|993556|2025
227244|993557|2025
227246|993558|2025
227248|993559|2025
227249|993560|2025
227250|993561|2025
227254|993563|2025
227255|993564|2025
227256|993565|2025
227257|993566|2025
227259|993567|2025
227260|993568|2025
227270|993570|2025
227271|993571|2025
227272|993572|2025
227276|993573|2025
227280|993574|2025
227281|993575|2025
227282|993576|2025
227283|993577|2025
227289|993578|2025
227295|993581|2025
227298|993582|2025
227300|993583|2025
227306|993585|2025
227312|993586|2025
227315|993587|2025
227318|993588|2025
227319|993589|2025
227326|993591|2025
227327|993592|2025
227328|993593|2025
227332|993594|2025
227335|993595|2025
227337|993596|2025
227339|993597|2025
227340|993598|2025
227341|993599|2025
227345|993601|2025
227347|993602|2025
227349|993603|2025
227350|993604|2025
227351|993605|2025
227355|993606|2025
227356|993607|2025
227357|993608|2025
227358|993609|2025
227360|993610|2025
227364|993612|2025
227366|993613|2025
227368|993615|2025
227369|993616|2025
227370|993617|2025
227373|993619|2025
227376|993620|2025
227377|993621|2025
227380|993622|2025
227382|993623|2025
227383|993624|2025
227385|993625|2025
227391|993627|2025
227392|993628|2025
227393|993629|2025
227395|993630|2025
227397|993631|2025
227400|993632|2025
227402|993634|2025
227403|993635|2025
227406|993637|2025
227407|993638|2025
227410|993640|2025
227411|993641|2025
227417|993642|2025
227421|993643|2025
227425|993645|2025
227426|993646|2025
227428|993647|2025
227429|993648|2025
227432|993649|2025
227433|993650|2025
227435|993651|2025
227437|993652|2025
227441|993653|2025
227443|993654|2025
227444|993655|2025
227446|993656|2025
227448|993657|2025
227452|993658|2025
227453|993659|2025
227455|993660|2025
227456|993661|2025
227459|993662|2025
227467|993663|2025
227468|993664|2025
227469|993665|2025
227475|993668|2025
227476|993669|2025
227477|993670|2025
227480|993671|2025
227481|993672|2025
227482|993673|2025
227483|993674|2025
227484|993675|2025
227485|993676|2025
227486|993677|2025
227488|993678|2025
227493|993681|2025
227494|993682|2025
225963|992856|2025
225964|992857|2025
225966|992858|2025
225970|992860|2025
225971|992861|2025
225972|992862|2025
225974|992863|2025
225975|992864|2025
225976|992865|2025
225977|992866|2025
225978|992867|2025
225979|992868|2025
225980|992869|2025
225981|992870|2025
225984|992872|2025
225986|992873|2025
225989|992874|2025
225990|992875|2025
225991|992876|2025
225992|992877|2025
225993|992878|2025
225994|992879|2025
225995|992880|2025
225997|992881|2025
226002|992882|2025
226003|992883|2025
226004|992884|2025
226006|992885|2025
226007|992886|2025
226012|992887|2025
226013|992888|2025
226019|992890|2025
226020|992891|2025
226023|992892|2025
226024|992893|2025
226026|992894|2025
226027|992895|2025
226028|992896|2025
226029|992897|2025
226034|992899|2025
226035|992900|2025
226037|992901|2025
226038|992902|2025
226039|992903|2025
226040|992904|2025
226043|992905|2025
226047|992907|2025
226049|992909|2025
226050|992910|2025
226051|992911|2025
226054|992913|2025
226056|992914|2025
226058|992915|2025
226060|992917|2025
226065|992918|2025
226067|992919|2025
226069|992920|2025
226070|992921|2025
226071|992922|2025
226072|992923|2025
226075|992926|2025
226076|992927|2025
226077|992928|2025
226078|992929|2025
226079|992930|2025
226080|992931|2025
226082|992932|2025
226087|992933|2025
226089|992935|2025
226091|992936|2025
226093|992937|2025
226094|992938|2025
226095|992939|2025
226096|992940|2025
226097|992941|2025
226098|992942|2025
226100|992943|2025
226102|992945|2025
226106|992946|2025
226107|992947|2025
226108|992948|2025
226110|992949|2025
226113|992950|2025
226114|992951|2025
226116|992953|2025
226118|992954|2025
226123|992956|2025
226125|992957|2025
226126|992958|2025
226127|992959|2025
226128|992960|2025
226129|992961|2025
226131|992962|2025
226137|992963|2025
226139|992964|2025
226140|992965|2025
226144|992967|2025
226147|992969|2025
226149|992970|2025
226150|992971|2025
226155|992973|2025
226157|992974|2025
226158|992975|2025
226160|992976|2025
226163|992977|2025
226166|992978|2025
226167|992979|2025
226168|992980|2025
226170|992981|2025
226171|992982|2025
226172|992983|2025
226173|992984|2025
226179|992985|2025
226180|992986|2025
226181|992987|2025
226183|992988|2025
226185|992989|2025
226187|992990|2025
226188|992991|2025
226191|992992|2025
226194|992993|2025
226199|992995|2025
226200|992996|2025
226204|992997|2025
226205|992998|2025
226206|992999|2025
226207|993000|2025
226209|993001|2025
226210|993002|2025
226217|993003|2025
226218|993004|2025
226219|993005|2025
226226|993006|2025
226227|993007|2025
226228|993008|2025
226229|993009|2025
226231|993010|2025
226235|993012|2025
226236|993013|2025
226240|993014|2025
226241|993015|2025
226247|993016|2025
226248|993017|2025
226249|993018|2025
226250|993019|2025
226251|993020|2025
226252|993021|2025
226255|993022|2025
226256|993023|2025
226257|993024|2025
226258|993025|2025
226259|993026|2025
226261|993027|2025
226262|993028|2025
226267|993030|2025
226269|993031|2025
226272|979493|2025
226276|993032|2025
226277|993033|2025
226279|993034|2025
226282|993036|2025
226285|993037|2025
226286|993038|2025
226287|993039|2025
226288|993040|2025
226290|993042|2025
226291|993043|2025
226293|993044|2025
226298|993045|2025
226299|993046|2025
226300|993047|2025
226301|993048|2025
226307|993049|2025
226308|993050|2025
226309|993051|2025
226310|993052|2025
226311|993053|2025
226315|993054|2025
226316|993055|2025
226317|993056|2025
226326|993058|2025
226327|993059|2025
226328|993060|2025
226331|993061|2025
226337|993063|2025
226338|993064|2025
226339|993065|2025
226340|993066|2025
226341|993067|2025
226344|993069|2025
226346|993070|2025
226347|993071|2025
226349|993072|2025
226353|993073|2025
226354|993074|2025
226356|993075|2025
226361|993076|2025
226362|993077|2025
226365|993078|2025
226369|993079|2025
226370|993080|2025
226372|993081|2025
226373|993082|2025
226374|993083|2025
226376|993084|2025
226381|993085|2025
226382|993086|2025
226386|993087|2025
226389|993088|2025
226390|993089|2025
226399|993091|2025
226400|993092|2025
226403|993093|2025
226406|993094|2025
226408|993095|2025
226409|993096|2025
226411|993097|2025
226412|993098|2025
226414|993099|2025
226416|993100|2025
226417|993101|2025
226418|993102|2025
226422|993103|2025
226423|993104|2025
226424|993105|2025
226426|993107|2025
226427|993108|2025
226429|993109|2025
226433|993111|2025
226435|993113|2025
226439|993114|2025
226440|993115|2025
226445|993116|2025
226449|993117|2025
226450|993118|2025
226451|993119|2025
226456|993121|2025
226459|993122|2025
226462|993124|2025
226464|993126|2025
226466|993127|2025
226467|993128|2025
226468|993129|2025
226469|993130|2025
226472|993131|2025
226473|993132|2025
226474|993133|2025
226476|993134|2025
226479|993135|2025
226484|993136|2025
226485|993137|2025
226493|993140|2025
226494|993141|2025
226496|993142|2025
226499|993143|2025
226501|993144|2025
226502|993145|2025
226514|993146|2025
226515|993147|2025
226518|993148|2025
226523|993150|2025
226528|993152|2025
226540|993155|2025
226543|993156|2025
226545|993158|2025
226547|993159|2025
226549|993160|2025
226550|993161|2025
226551|993162|2025
226553|993163|2025
226556|993164|2025
226559|993166|2025
226560|993167|2025
226563|993168|2025
226564|993169|2025
226565|993170|2025
226566|993171|2025
226570|993173|2025
226573|993174|2025
226576|993176|2025
226579|993177|2025
226580|993178|2025
226583|993179|2025
226584|993180|2025
226588|993181|2025
226591|993183|2025
226595|993185|2025
226596|993186|2025
226605|993188|2025
226608|993189|2025
226613|993191|2025
226614|993192|2025
226616|993193|2025
226617|993194|2025
226621|993196|2025
226622|993197|2025
226623|993198|2025
226625|993200|2025
226627|993201|2025
226632|993204|2025
226633|993205|2025
226634|993206|2025
226639|993207|2025
226641|993208|2025
226645|993211|2025
226647|993212|2025
226651|993213|2025
226653|993214|2025
226655|993215|2025
226656|993216|2025
226657|993217|2025
226659|993218|2025
226661|993219|2025
226662|993220|2025
226665|993221|2025
226666|993222|2025
226673|993225|2025
226674|993226|2025
226676|993227|2025
226679|993228|2025
226680|993229|2025
226681|993230|2025
226685|993232|2025
226686|993233|2025
226687|993234|2025
226689|993236|2025
226691|993237|2025
226694|993239|2025
226695|993240|2025
226699|993241|2025
226701|993243|2025
226704|993244|2025
226706|993245|2025
226708|993246|2025
225578|992647|2025
225579|992648|2025
225581|992649|2025
225583|992650|2025
225585|992651|2025
225586|992652|2025
225588|992653|2025
225589|992654|2025
225591|992655|2025
225592|992656|2025
225594|992657|2025
225595|992658|2025
225601|992660|2025
225602|992661|2025
225603|992662|2025
225608|992663|2025
225613|992665|2025
225616|992667|2025
225618|992668|2025
225619|992669|2025
225623|992670|2025
225624|992671|2025
225625|992672|2025
225626|992673|2025
225629|992674|2025
225630|992675|2025
225636|992677|2025
225637|992678|2025
225639|992679|2025
225640|992680|2025
225642|992681|2025
225643|992682|2025
225644|992683|2025
225645|992684|2025
225647|992686|2025
225648|992687|2025
225649|992688|2025
225656|992689|2025
225657|992690|2025
225660|992691|2025
225662|992692|2025
225663|992693|2025
225670|992695|2025
225671|992696|2025
225674|992697|2025
225675|992698|2025
225676|992699|2025
225678|992700|2025
225681|992702|2025
225682|992703|2025
225684|992704|2025
225690|992706|2025
225691|992707|2025
225693|992708|2025
225698|992710|2025
225702|992712|2025
225704|992714|2025
225705|992715|2025
225708|992716|2025
225710|992717|2025
225711|992718|2025
225713|992719|2025
225715|992720|2025
225719|992721|2025
225720|992722|2025
225722|992724|2025
225726|992725|2025
225728|992727|2025
225729|992728|2025
225731|992729|2025
225732|992730|2025
225734|992731|2025
225735|992732|2025
225737|992734|2025
225738|992735|2025
225742|992737|2025
